,timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label,magnitude_acc,magnitude_gyro
44,2024-11-06 17:24:24,0.05,-0.87,0.51,0.43,-0.1,-0.03,in movimento,1.0097029266076234,0.44249293779675175
45,2024-11-06 17:24:25,0.14,-0.89,0.44,0.47,-0.03,-0.03,in movimento,1.0026464980241043,0.47191100855987667
46,2024-11-06 17:24:25,0.23,-0.94,0.42,0.47,-0.07,-0.03,in movimento,1.0549407566304374,0.47613023428469653
47,2024-11-06 17:24:25,0.38,-1.12,0.54,0.4,-0.23,-0.03,in movimento,1.3001538370516008,0.46238512086787575
48,2024-11-06 17:24:25,0.33,-0.92,0.56,0.4,-0.23,-0.0,in movimento,1.1264546151532249,0.46141087980237316
49,2024-11-06 17:24:25,0.17,-0.81,0.51,0.4,-0.07,-0.0,in movimento,0.9721625378505387,0.40607881008493907
50,2024-11-06 17:24:25,-0.05,-0.9,0.41,0.43,0.0,-0.0,in movimento,0.9902524930541705,0.43
51,2024-11-06 17:24:25,0.02,-0.89,0.25,0.37,-0.03,-0.03,in movimento,0.9246621004453465,0.37242448899072145
52,2024-11-06 17:24:25,0.22,-1.02,0.1,0.33,-0.13,-0.0,in movimento,1.0482366145102928,0.35468295701936403
53,2024-11-06 17:24:25,0.25,-1.1,0.04,0.37,-0.1,-0.0,in movimento,1.1287603820120549,0.383275357934736
54,2024-11-06 17:24:25,0.02,-1.07,0.21,0.4,-0.03,-0.0,in movimento,1.090596167240652,0.40112342240263166
55,2024-11-06 17:24:25,-0.09,-0.85,0.19,0.4,-0.03,-0.0,in movimento,0.8756140702387096,0.40112342240263166
56,2024-11-06 17:24:25,0.02,-1.02,0.11,0.37,-0.07,-0.0,in movimento,1.0261091559868276,0.3765634076752546
57,2024-11-06 17:24:25,0.35,-1.0,0.08,0.37,-0.1,-0.0,in movimento,1.0624970588194587,0.383275357934736
58,2024-11-06 17:24:25,0.27,-1.01,0.12,0.4,-0.1,0.03,in movimento,1.0523307464861036,0.4134005321718878
