timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 13:59:10,-0.75,5.93,0.66,1.13,-0.50,-2.30,in movimento
2024-11-06 13:59:10,-0.65,6.85,0.71,0.57,-0.13,-1.70,in movimento
2024-11-06 13:59:10,-0.95,7.75,0.42,0.07,0.20,-0.40,in movimento
2024-11-06 13:59:10,-1.38,9.34,0.46,-0.20,0.73,1.83,in movimento
2024-11-06 13:59:10,-0.95,8.90,1.04,-1.73,2.07,4.97,in movimento
2024-11-06 13:59:10,-2.32,4.38,1.41,-3.30,2.00,4.23,in movimento
2024-11-06 13:59:10,-3.07,2.32,-1.18,-2.67,1.17,2.30,in movimento
2024-11-06 13:59:10,-2.54,2.07,-0.74,-1.23,0.23,1.30,in movimento
2024-11-06 13:59:10,-2.51,1.40,-0.73,-0.37,-0.43,-1.00,in movimento
2024-11-06 13:59:10,-2.64,1.86,-0.74,0.63,-1.00,-3.13,in movimento
2024-11-06 13:59:10,-2.76,3.18,-0.41,1.47,-1.57,-3.93,in movimento
2024-11-06 13:59:10,-1.83,4.64,0.08,1.77,-2.07,-3.67,in movimento
2024-11-06 13:59:10,-0.91,7.28,0.52,1.27,-2.17,-2.90,in movimento
2024-11-06 13:59:10,-0.24,11.36,0.75,0.67,-1.43,-0.87,in movimento
2024-11-06 13:59:10,0.34,12.88,1.13,-0.37,0.30,2.77,in movimento
2024-11-06 13:59:10,-0.25,10.31,1.33,-1.90,2.13,5.47,in movimento
2024-11-06 13:59:11,-1.68,3.39,0.07,-2.13,2.03,4.33,in movimento
2024-11-06 13:59:11,-2.67,3.51,-0.05,-1.00,1.40,2.87,in movimento
2024-11-06 13:59:11,-2.92,4.31,0.02,-0.37,0.70,0.93,in movimento
2024-11-06 13:59:11,-3.22,3.63,-0.38,-0.17,0.17,-0.47,in movimento
2024-11-06 13:59:11,-2.56,3.50,-0.08,0.47,-0.20,-1.57,in movimento
2024-11-06 13:59:11,-2.26,4.93,0.30,1.00,-0.50,-2.53,in movimento
2024-11-06 13:59:11,-2.61,7.37,0.50,0.77,-0.57,-3.23,in movimento
2024-11-06 13:59:11,-2.99,8.63,0.42,-0.03,-0.47,-3.03,in movimento
2024-11-06 13:59:11,-2.64,9.57,0.45,-0.87,-0.10,-1.30,in movimento
2024-11-06 13:59:11,-2.20,8.07,0.25,-1.57,0.67,0.80,in movimento
2024-11-06 13:59:11,-1.91,6.70,0.17,-1.50,1.23,2.07,in movimento
2024-11-06 13:59:11,-2.50,5.79,0.01,-1.33,1.00,1.50,in movimento
2024-11-06 13:59:11,-2.92,4.61,-0.43,-1.20,0.47,0.50,in movimento
2024-11-06 13:59:11,-2.95,3.67,-0.69,-0.80,0.03,-0.37,in movimento
2024-11-06 13:59:11,-2.73,2.99,-0.80,0.00,-0.37,-0.87,in movimento
2024-11-06 13:59:11,-3.04,3.16,-0.93,1.07,-0.93,-1.53,in movimento
2024-11-06 13:59:11,-2.63,4.30,-0.38,1.97,-1.50,-2.37,in movimento
2024-11-06 13:59:11,-1.88,5.77,0.18,2.40,-2.00,-2.93,in movimento
2024-11-06 13:59:11,-0.76,7.00,0.60,2.17,-1.97,-3.13,in movimento
2024-11-06 13:59:11,-0.91,7.31,0.36,1.53,-1.67,-3.13,in movimento
2024-11-06 13:59:11,-0.45,9.47,0.63,1.37,-1.27,-1.97,in movimento
2024-11-06 13:59:11,0.26,12.53,0.90,0.73,-0.37,0.57,in movimento
2024-11-06 13:59:11,0.56,13.03,1.22,-0.67,1.13,3.87,in movimento
2024-11-06 13:59:11,-1.57,5.07,-0.42,-2.53,1.83,3.03,in movimento
2024-11-06 13:59:11,-2.13,5.24,-0.00,-0.90,1.40,2.83,in movimento
2024-11-06 13:59:11,-2.18,4.60,-0.10,-0.33,0.77,1.47,in movimento
2024-11-06 13:59:11,-1.88,3.34,-0.08,0.00,0.13,-0.50,in movimento
2024-11-06 13:59:11,-2.40,2.83,-0.55,0.77,-0.37,-2.13,in movimento
2024-11-06 13:59:11,-2.47,3.02,-0.55,1.73,-0.93,-2.90,in movimento
2024-11-06 13:59:11,-2.09,4.62,-0.41,2.40,-1.23,-2.67,in movimento
2024-11-06 13:59:11,-1.43,4.16,-0.53,2.40,-1.10,-1.57,in movimento
2024-11-06 13:59:11,-1.97,3.78,-0.95,2.57,-0.47,0.30,in movimento
2024-11-06 13:59:11,-3.43,4.51,-1.81,2.77,0.27,1.80,in movimento
2024-11-06 13:59:11,-4.67,5.34,-1.37,2.90,0.50,1.87,in movimento
2024-11-06 13:59:11,-4.73,7.46,0.13,3.37,-0.33,1.20,in movimento
2024-11-06 13:59:11,-1.34,9.01,1.69,2.73,-1.80,0.57,in movimento
2024-11-06 13:59:11,-0.60,8.13,1.53,1.67,-1.60,1.57,in movimento
2024-11-06 13:59:11,-0.52,6.65,1.63,1.10,-0.87,2.53,in movimento
2024-11-06 13:59:11,-0.10,6.13,2.59,1.50,0.03,2.17,in movimento
2024-11-06 13:59:11,0.86,8.60,4.91,1.87,0.67,0.07,in movimento
2024-11-06 13:59:11,1.14,10.41,5.62,1.83,0.97,-1.17,in movimento
2024-11-06 13:59:11,0.33,10.41,4.26,1.43,1.80,-0.23,in movimento
2024-11-06 13:59:11,-1.80,8.77,2.24,0.53,2.90,0.90,in movimento
2024-11-06 13:59:11,-8.22,11.05,-0.17,0.43,3.93,1.83,in movimento
2024-11-06 13:59:11,-10.54,12.89,1.09,0.77,6.17,5.90,in movimento
2024-11-06 13:59:11,-23.02,-15.50,12.96,-1.13,2.53,0.63,in movimento
2024-11-06 13:59:11,5.57,10.23,2.59,5.13,-4.50,-4.60,in movimento
2024-11-06 13:59:11,-1.29,6.57,-0.01,1.17,1.83,-2.33,in movimento
2024-11-06 13:59:11,-6.34,3.72,-1.54,0.73,2.37,-1.43,in movimento
2024-11-06 13:59:11,-3.09,2.69,0.62,1.70,0.77,-0.43,in movimento
2024-11-06 13:59:12,-0.69,1.91,0.11,2.57,0.57,-1.20,in movimento
2024-11-06 13:59:12,-2.20,-1.93,0.04,2.93,2.57,-1.63,in movimento
2024-11-06 13:59:12,3.08,15.13,-7.71,2.77,3.30,-1.97,in movimento
2024-11-06 13:59:12,0.52,7.02,-11.41,-3.67,1.27,-10.20,in movimento
2024-11-06 13:59:12,7.65,4.63,3.94,2.23,3.80,-8.70,in movimento
2024-11-06 13:59:12,2.80,14.91,1.27,5.10,3.23,-2.10,in movimento
2024-11-06 13:59:12,0.53,4.05,0.47,0.77,1.10,0.70,in movimento
2024-11-06 13:59:12,1.59,2.85,0.41,0.50,-2.17,-0.13,in movimento
2024-11-06 13:59:12,2.67,3.46,0.03,1.33,-2.67,-0.80,in movimento
2024-11-06 13:59:12,0.59,2.07,0.20,1.90,-1.87,-1.73,in movimento
2024-11-06 13:59:12,-0.65,2.60,-0.15,1.83,-2.07,-2.03,in movimento
2024-11-06 13:59:12,-1.98,2.33,-0.43,1.73,-2.03,-2.30,in movimento
2024-11-06 13:59:12,-4.35,1.11,-0.53,2.47,-1.23,-2.87,in movimento
2024-11-06 13:59:12,-5.94,2.12,-1.50,3.13,0.13,-3.30,in movimento
2024-11-06 13:59:12,-5.16,0.58,-0.81,2.70,1.73,-3.13,in movimento
2024-11-06 13:59:12,-4.85,-2.26,0.70,2.23,3.43,-2.03,in movimento
2024-11-06 13:59:12,-2.77,-4.57,2.24,2.70,3.03,-0.73,in movimento
2024-11-06 13:59:12,-1.56,-3.48,0.31,3.77,2.63,-1.13,in movimento
2024-11-06 13:59:12,-0.02,0.81,-0.73,4.80,3.17,-1.10,in movimento
2024-11-06 13:59:12,-0.69,0.17,-1.16,4.03,2.27,0.47,in movimento
2024-11-06 13:59:12,2.02,-5.54,0.00,4.00,0.23,1.03,in movimento
2024-11-06 13:59:12,-0.63,-4.08,-14.68,5.37,1.50,1.30,in movimento
2024-11-06 13:59:12,2.84,-6.72,-8.25,4.03,1.77,1.37,in movimento
2024-11-06 13:59:12,1.56,-5.23,-7.49,2.50,0.63,0.10,in movimento
2024-11-06 13:59:12,2.50,-5.37,-9.64,1.03,-0.07,-0.30,in movimento
2024-11-06 13:59:12,2.61,-7.46,-11.04,1.00,0.20,-0.03,in movimento
2024-11-06 13:59:12,3.15,-7.48,-12.93,1.43,0.50,0.30,in movimento
2024-11-06 13:59:12,3.60,-5.43,-13.29,0.60,0.53,-0.40,in movimento
2024-11-06 13:59:12,2.88,-4.74,-10.62,-0.73,0.20,-1.20,in movimento
2024-11-06 13:59:12,2.51,-4.24,-8.65,-0.77,-0.33,-1.03,in movimento
2024-11-06 13:59:12,6.76,-5.99,-13.21,0.40,-0.40,-0.23,in movimento
2024-11-06 13:59:12,2.87,-6.20,-15.66,-1.50,-0.10,-1.17,in movimento
2024-11-06 13:59:12,3.07,-6.90,-7.81,-2.13,-1.27,-0.43,in movimento
2024-11-06 13:59:12,2.11,-5.08,-10.50,-0.43,-0.43,-0.37,in movimento
2024-11-06 13:59:12,2.20,-5.27,-9.23,-0.47,0.17,-0.40,in movimento
2024-11-06 13:59:12,1.79,-4.51,-7.75,-0.63,0.33,-0.57,in movimento
2024-11-06 13:59:12,2.78,-3.86,-8.25,-1.33,0.13,-0.73,in movimento
2024-11-06 13:59:12,3.03,-3.51,-8.28,-1.93,0.17,-0.37,in movimento
2024-11-06 13:59:12,6.73,-2.55,-1.92,-2.97,0.00,-0.33,in movimento
2024-11-06 13:59:12,0.38,1.50,-10.84,-3.83,0.20,-2.67,in movimento
2024-11-06 13:59:12,4.63,-14.82,-0.45,-3.80,-0.70,-2.07,in movimento
2024-11-06 13:59:12,0.36,-4.55,-1.93,-0.30,-0.47,-0.33,in movimento
2024-11-06 13:59:12,1.34,-4.29,-3.87,-0.10,-0.07,-0.63,in movimento
2024-11-06 13:59:12,1.95,-5.19,-1.67,0.03,0.07,-0.73,in movimento
2024-11-06 13:59:12,2.40,-4.18,-2.22,0.17,0.27,-0.37,in movimento
2024-11-06 13:59:12,3.34,-4.11,-3.75,-0.10,0.47,-0.03,in movimento
2024-11-06 13:59:12,3.15,-4.43,-3.30,-0.10,0.13,0.27,in movimento
2024-11-06 13:59:12,1.94,-3.82,-0.84,-0.13,-0.03,0.63,in movimento
2024-11-06 13:59:12,0.28,-0.98,-0.44,-0.57,-0.30,0.30,in movimento
2024-11-06 13:59:12,3.47,-2.32,-5.79,-1.17,0.63,-0.40,in movimento
2024-11-06 13:59:12,2.34,0.88,-2.81,-1.73,0.40,-1.33,in movimento
2024-11-06 13:59:13,2.69,1.03,-2.65,-3.17,0.20,-1.80,in movimento
2024-11-06 13:59:13,-2.79,3.23,-1.05,-1.83,0.43,-4.40,in movimento
2024-11-06 13:59:13,1.53,0.24,-0.12,-0.47,-0.07,-6.03,in movimento
2024-11-06 13:59:13,2.83,3.41,-3.37,-0.70,-0.30,2.37,in movimento
2024-11-06 13:59:13,3.96,2.04,-0.95,0.17,0.10,-0.07,in movimento
2024-11-06 13:59:13,0.73,5.15,-1.51,-0.03,0.43,-2.70,in movimento
2024-11-06 13:59:13,4.31,3.62,-0.24,0.37,0.67,0.20,in movimento
2024-11-06 13:59:13,2.00,0.38,-0.07,0.30,0.80,-0.20,in movimento
2024-11-06 13:59:13,2.30,-3.45,0.00,0.00,0.73,-0.00,in movimento
2024-11-06 13:59:13,2.68,-3.48,-0.00,0.00,0.70,-0.00,in movimento
2024-11-06 13:59:13,2.76,-3.41,0.00,0.03,0.70,-0.00,in movimento
2024-11-06 13:59:13,2.74,-3.54,0.00,0.00,0.77,-0.00,in movimento
2024-11-06 13:59:13,2.97,-3.35,-0.04,0.00,0.80,-0.00,in movimento
2024-11-06 13:59:13,3.09,-3.23,-1.01,0.03,0.53,-0.00,in movimento
2024-11-06 13:59:13,3.31,-3.64,-0.40,0.20,0.17,-0.07,in movimento
2024-11-06 13:59:13,3.95,-2.75,-0.32,0.37,0.03,-0.13,in movimento
2024-11-06 13:59:13,4.38,-1.75,-2.30,-0.20,0.03,0.07,in movimento
2024-11-06 13:59:13,4.07,-0.33,-0.22,-0.10,0.17,0.03,in movimento
2024-11-06 13:59:13,3.68,-3.11,0.02,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.13,-3.09,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.26,-2.97,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.02,-2.97,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.18,-2.98,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.34,-2.75,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.42,-2.61,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.42,-2.41,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.65,-2.19,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.83,-1.97,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.85,-1.79,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,4.90,-1.59,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.12,-1.41,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.05,-1.29,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.21,-1.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.21,-1.03,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.36,-0.89,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.34,-0.78,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.37,-0.71,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.49,-0.58,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.49,-0.51,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.49,-0.49,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.48,-0.41,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.54,-0.36,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.64,-0.32,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.66,-0.28,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.63,-0.24,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.60,-0.25,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.70,-0.24,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.65,-0.20,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:13,5.58,-0.19,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.63,-0.19,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.61,-0.23,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.68,-0.18,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.71,-0.14,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.61,-0.17,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.64,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.83,-0.14,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.62,-0.14,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.60,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.80,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.66,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.59,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.80,-0.08,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.78,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.80,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.65,-0.05,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.75,-0.09,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.93,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,6.07,-0.13,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,5.90,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,4.32,-9.90,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-3.49,-0.09,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.05,-0.10,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,-4.59,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-4.60,-0.15,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-4.90,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.05,-0.10,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,-4.91,-0.15,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-4.55,-0.22,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.10,-0.12,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.05,-0.10,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-4.88,-0.10,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.03,-0.12,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.02,-0.14,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.05,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.20,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.02,-0.10,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.22,-0.07,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-4.96,-0.07,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.13,-0.07,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.38,-0.13,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.20,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.17,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.16,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.15,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.22,-0.11,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.24,-0.10,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.04,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.00,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:14,-5.18,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.19,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.19,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.18,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.17,-0.12,0.00,0.03,0.00,-0.00,in movimento
