timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 17:24:25,-0.25,-0.31,-1.21,0.73,-0.17,-0.03,in movimento
2024-11-06 17:24:25,-0.22,-1.57,0.12,0.83,-0.53,-0.17,in movimento
2024-11-06 17:24:25,-0.22,-1.40,0.12,0.83,-0.53,-0.17,in movimento
2024-11-06 17:24:25,0.11,-1.40,0.86,0.83,-0.57,-0.17,in movimento
2024-11-06 17:24:25,0.11,-0.95,1.00,0.73,-0.20,-0.00,in movimento
2024-11-06 17:24:25,-0.22,-0.46,0.68,0.70,0.03,0.07,in movimento
2024-11-06 17:24:25,-0.46,-0.07,0.32,0.67,0.13,0.07,in movimento
2024-11-06 17:24:25,-0.43,-0.07,0.20,0.73,0.10,-0.00,in movimento
2024-11-06 17:24:25,-0.57,0.05,0.36,0.80,0.07,0.03,in movimento
2024-11-06 17:24:25,Stop,,,,,,
2024-11-06 17:24:27,Start,,,,,,
2024-11-06 17:24:27,-0.40,-0.04,0.11,0.77,0.23,-0.00,in movimento
2024-11-06 17:24:27,-0.68,0.01,0.07,0.77,0.27,0.03,in movimento
2024-11-06 17:24:27,-0.86,-0.27,0.24,0.73,0.07,-0.00,in movimento
2024-11-06 17:24:27,-0.51,-0.31,0.34,0.80,-0.17,-0.03,in movimento
2024-11-06 17:24:27,-0.51,-0.31,0.34,0.80,-0.17,-0.03,in movimento
2024-11-06 17:24:27,-0.15,-0.42,0.39,0.83,-0.13,-0.03,in movimento
2024-11-06 17:24:27,-0.28,-0.73,1.25,0.87,-0.03,-0.07,in movimento
2024-11-06 17:24:27,-0.24,-0.69,1.27,0.67,-0.17,-0.03,in movimento
2024-11-06 17:24:27,-0.22,-0.58,1.21,0.60,-0.20,-0.03,in movimento
2024-11-06 17:24:27,-0.00,-0.26,0.90,0.53,-0.17,-0.03,in movimento
2024-11-06 17:24:27,0.07,-0.25,0.57,0.60,0.00,-0.00,in movimento
2024-11-06 17:24:27,0.01,-0.14,0.55,0.63,0.07,-0.00,in movimento
2024-11-06 17:24:27,-0.51,-0.23,0.85,0.67,0.00,-0.00,in movimento
2024-11-06 17:24:27,-0.57,0.18,0.82,0.67,-0.13,-0.00,in movimento
2024-11-06 17:24:27,-0.37,0.26,0.57,0.60,-0.20,-0.07,in movimento
2024-11-06 17:24:27,-0.15,-0.11,0.40,0.67,0.00,-0.10,in movimento
2024-11-06 17:24:27,-0.28,-0.07,0.54,0.67,0.00,-0.10,in movimento
2024-11-06 17:24:27,-0.25,0.18,0.42,0.53,-0.47,-0.07,in movimento
2024-11-06 17:24:27,-0.25,0.32,0.42,0.53,-0.47,-0.07,in movimento
2024-11-06 17:24:27,-0.10,0.44,0.29,0.37,-0.40,-0.07,in movimento
2024-11-06 17:24:27,-0.73,0.35,0.53,0.30,-0.03,-0.07,in movimento
2024-11-06 17:24:27,-0.83,0.38,0.67,0.30,0.10,-0.13,in movimento
2024-11-06 17:24:27,-0.60,0.18,0.65,0.17,0.00,-0.17,in movimento
2024-11-06 17:24:27,-0.34,-0.08,0.75,0.07,-0.17,-0.10,in movimento
2024-11-06 17:24:27,-0.24,-0.31,1.15,0.10,-0.27,-0.07,in movimento
2024-11-06 17:24:27,-0.44,-0.01,1.25,0.07,-0.23,-0.00,in movimento
2024-11-06 17:24:27,-0.56,0.24,1.04,0.00,0.03,-0.00,in movimento
2024-11-06 17:24:27,-0.71,0.40,0.76,-0.03,0.30,-0.00,in movimento
2024-11-06 17:24:27,-0.85,0.52,0.61,-0.13,0.27,-0.03,in movimento
2024-11-06 17:24:27,-0.82,0.51,0.65,-0.23,0.00,-0.07,in movimento
2024-11-06 17:24:27,-0.46,0.60,0.73,-0.23,-0.07,-0.07,in movimento
2024-11-06 17:24:27,-0.64,0.46,1.10,-0.23,0.03,-0.07,in movimento
2024-11-06 17:24:27,-0.59,0.61,1.54,-0.33,0.00,-0.10,in movimento
2024-11-06 17:24:27,-0.52,0.60,1.69,-0.43,0.03,-0.07,in movimento
2024-11-06 17:24:27,-0.76,0.30,2.06,-0.60,0.17,-0.00,in movimento
2024-11-06 17:24:27,-0.90,0.09,2.79,-0.70,0.17,-0.03,in movimento
2024-11-06 17:24:27,-0.40,-0.17,3.14,-0.90,0.00,-0.03,in movimento
2024-11-06 17:24:27,0.13,-0.25,2.92,-1.13,-0.07,-0.00,in movimento
2024-11-06 17:24:27,0.18,-0.15,2.70,-1.23,0.17,0.07,in movimento
2024-11-06 17:24:27,-0.40,0.04,2.50,-1.27,0.63,0.17,in movimento
2024-11-06 17:24:27,-0.99,0.18,2.41,-1.30,0.83,0.20,in movimento
2024-11-06 17:24:27,-1.08,0.38,1.97,-1.50,0.57,0.17,in movimento
2024-11-06 17:24:27,-0.86,0.26,1.79,-1.70,0.13,0.13,in movimento
2024-11-06 17:24:27,-1.02,0.73,1.50,-1.73,0.03,0.17,in movimento
2024-11-06 17:24:27,-0.43,0.84,0.91,-1.57,0.57,0.17,in movimento
2024-11-06 17:24:27,-0.91,0.89,0.59,-1.37,1.07,0.27,in movimento
2024-11-06 17:24:27,-1.71,1.11,0.58,-1.20,1.13,0.23,in movimento
2024-11-06 17:24:27,-2.09,1.23,0.66,-1.37,0.73,0.13,in movimento
2024-11-06 17:24:27,-1.68,1.12,0.11,-1.63,0.23,-0.00,in movimento
2024-11-06 17:24:27,-1.17,0.67,-0.36,-1.67,0.17,-0.13,in movimento
2024-11-06 17:24:27,-0.96,0.52,-0.49,-1.43,0.30,-0.17,in movimento
2024-11-06 17:24:27,-1.04,0.46,-0.57,-1.27,0.33,-0.10,in movimento
2024-11-06 17:24:27,-0.66,0.63,-0.69,-1.13,0.17,-0.07,in movimento
2024-11-06 17:24:27,-0.66,0.46,-0.69,-1.13,0.17,-0.07,in movimento
2024-11-06 17:24:27,-0.60,0.40,-0.39,-1.17,0.00,-0.00,in movimento
